n,gamma_n
3513,4037.126014571000
3514,4038.290698859000
3515,4038.948310434000
3516,4039.857819222000
3517,4040.940563222000
3518,4041.464677645000
3519,4042.702480396000
3520,4044.322287003000
3521,4045.055147387000
3522,4046.214784829000
3523,4046.738210817000
3524,4047.468044326000
3525,4048.380709828000
3526,4049.973704686000
3527,4050.431390624000
3528,4051.384379551000
3529,4052.997625981000
3530,4053.566272078000
3531,4054.690712871000
3532,4055.477852502000
3533,4056.996361902000
3534,4057.428904233000
3535,4057.993493539000
3536,4059.085428290000
3537,4060.048996007000
3538,4061.743933050000
3539,4062.850288693000
3540,4063.157725455000
3541,4064.358380196000
3542,4065.178475193000
3543,4066.109592651000
3544,4067.074106869000
3545,4068.083223826000
3546,4068.969297626000
3547,4070.281912570000
3548,4070.603677650000
3549,4072.705128706000
3550,4073.126450172000
3551,4074.087681133000
3552,4074.817064511000
3553,4075.741346670000
3554,4076.719781864000
3555,4077.413345484000
3556,4078.922771360000
3557,4080.108304481000
3558,4081.066083421000
3559,4081.698568432000
3560,4082.588348141000
3561,4083.630042860000
3562,4084.942883203000
3563,4085.515370585000
3564,4086.379221075000
3565,4086.967478975000
3566,4088.781881483000
3567,4089.730285640000
3568,4090.591265910000
3569,4091.910846159000
3570,4092.297206465000
3571,4093.248362229000
3572,4093.905911945000
3573,4095.137930751000
3574,4096.510847297000
3575,4097.063684460000
3576,4098.475186448000
3577,4099.244845294000
3578,4100.107534131000
3579,4101.578447922000
3580,4102.037362535000
3581,4102.825941826000
3582,4104.141331202000
3583,4104.613098580000
3584,4105.512852569000
3585,4107.327219356000
3586,4108.624233430000
3587,4108.852443161000
3588,4109.710931286000
3589,4110.634319887000
3590,4111.859845445000
3591,4112.667206019000
3592,4113.485989227000
3593,4114.687567837000
3594,4115.615773798000
3595,4116.813980891000
3596,4117.600710742000
3597,4118.974352669000
3598,4119.596332883000
3599,4120.634210584000
3600,4121.348656802000
3601,4121.794658787000
3602,4123.240086670000
3603,4124.648829380000
3604,4125.592128453000
3605,4126.378063880000
3606,4127.593370807000
3607,4128.298166700000
3608,4128.777675203000
3609,4130.466763780000
3610,4131.136979900000
3611,4131.928002433000
3612,4132.724451309000
3613,4134.050648827000
3614,4135.441760020000
3615,4136.396688873000
3616,4136.974853483000
3617,4137.962941380000
3618,4138.838339556000
3619,4139.464099155000
3620,4140.892830116000
3621,4141.373775320000
3622,4143.347062502000
3623,4143.897624856000
3624,4144.603298798000
3625,4145.564792569000
3626,4147.071922280000
3627,4147.595069547000
3628,4148.652520779000
3629,4149.069451051000
3630,4150.445097953000
3631,4151.146851510000
3632,4152.768725266000
3633,4153.839146745000
3634,4154.630899006000
3635,4155.334787262000
3636,4156.296304964000
3637,4156.913907992000
3638,4158.129334414000
3639,4159.480461699000
3640,4159.921665840000
3641,4161.096281182000
3642,4162.377914596000
3643,4163.278853051000
3644,4164.135351441000
3645,4165.139162956000
3646,4166.078428062000
3647,4166.984173408000
3648,4167.509875344000
3649,4168.303453626000
3650,4170.482806111000
3651,4170.875114381000
3652,4172.130758052000
3653,4172.876966852000
3654,4173.416864023000
3655,4174.873181875000
3656,4175.512052253000
3657,4176.643071922000
3658,4177.322188622000
3659,4178.530304183000
3660,4179.574699432000
3661,4180.503181765000
3662,4181.922493184000
3663,4182.850792879000
3664,4183.377504372000
3665,4183.846344459000
3666,4185.312727675000
3667,4185.957936687000
3668,4187.200718848000
3669,4188.419977240000
3670,4189.615279793000
3671,4190.233269291000
3672,4190.985912226000
3673,4192.109712346000
3674,4193.175851164000
3675,4194.092245882000
3676,4194.899013889000
3677,4195.541351655000
3678,4196.604548356000
3679,4198.425989113000
3680,4199.335192630000
3681,4199.633002830000
3682,4200.997463467000
3683,4201.827002236000
3684,4202.416698746000
3685,4203.280813660000
3686,4204.736011073000
3687,4205.627365267000
3688,4206.870191888000
3689,4207.354542106000
3690,4208.734782098000
3691,4209.642902760000
3692,4210.549793194000
3693,4211.527980700000
3694,4212.170228130000
3695,4212.967293233000
3696,4214.117686584000
3697,4215.179293282000
3698,4216.832135764000
3699,4217.495524249000
3700,4218.230788627000
3701,4219.086410356000
3702,4219.672061531000
3703,4221.306739710000
3704,4222.126671441000
3705,4222.507243705000
3706,4223.901179993000
3707,4225.282365846000
3708,4225.722307331000
3709,4227.210630502000
3710,4227.984705072000
3711,4228.980834107000
3712,4229.533411498000
3713,4230.657847975000
3714,4231.008079755000
3715,4232.660327381000
3716,4234.137260751000
3717,4234.672186486000
3718,4235.502814785000
3719,4236.708778083000
3720,4237.343105088000
3721,4238.581562429000
3722,4239.083355091000
3723,4240.609223279000
3724,4241.104024290000
3725,4241.783753083000
3726,4243.573652494000
3727,4244.575822635000
3728,4245.621059998000
3729,4246.010961504000
3730,4247.050666370000
3731,4247.882863618000
3732,4248.798229920000
3733,4249.842360551000
3734,4251.024571917000
3735,4252.063770375000
3736,4253.452157043000
3737,4253.641943496000
3738,4254.606741243000
3739,4256.253977916000
3740,4256.903916382000
3741,4257.398426071000
3742,4258.412309499000
3743,4259.219971503000
3744,4260.828780400000
3745,4261.801316154000
3746,4262.834917760000
3747,4263.851070090000
3748,4264.326484097000
3749,4265.197753530000
3750,4266.175526298000
3751,4267.375018116000
3752,4268.223032064000
3753,4269.311963383000
3754,4270.228945852000
3755,4271.219357725000
3756,4272.626546683000
3757,4273.266070376000
3758,4274.006198485000
3759,4275.106732634000
3760,4275.863648070000
3761,4276.733176340000
3762,4277.420042959000
3763,4279.548867188000
3764,4280.161625525000
3765,4280.973787693000
3766,4281.587159761000
3767,4282.943479139000
3768,4283.493728633000
3769,4284.844965402000
3770,4285.629053649000
3771,4286.158107287000
3772,4287.680518179000
3773,4288.504766274000
3774,4289.812145761000
3775,4290.683826358000
3776,4291.674919392000
3777,4292.726444975000
3778,4292.817263391000
3779,4293.813814960000
3780,4295.348211448000
3781,4296.247687554000
3782,4297.269668493000
3783,4298.663179090000
3784,4299.054947283000
3785,4300.089148378000
3786,4301.012050609000
3787,4302.145194882000
3788,4303.183384179000
3789,4303.534636903000
3790,4304.617528000000
3791,4305.613823712000
3792,4307.449077599000
3793,4307.998991754000
3794,4309.172964977000
3795,4309.358615069000
3796,4310.632176097000
3797,4311.662007244000
3798,4312.226430124000
3799,4313.401370260000
3800,4314.799283160000
3801,4315.573741806000
3802,4316.464656307000
3803,4317.356190740000
3804,4318.867542854000
3805,4319.406828393000
3806,4320.162243602000
3807,4321.074891627000
3808,4322.076165190000
3809,4322.664566486000
3810,4324.546748008000
3811,4325.293085726000
3812,4326.350118585000
3813,4327.394690704000
3814,4327.700362559000
3815,4328.615769054000
3816,4330.027835915000
3817,4330.890065792000
3818,4331.851915622000
3819,4332.303902287000
3820,4334.020581084000
3821,4335.063147369000
3822,4335.606667165000
3823,4337.133662606000
3824,4337.451842981000
3825,4338.719122160000
3826,4339.027061505000
3827,4340.087832539000
3828,4341.413050960000
3829,4342.901618175000
3830,4343.563201207000
3831,4344.334641491000
3832,4345.249657155000
3833,4346.242896210000
3834,4347.628030072000
3835,4347.788735323000
3836,4348.975430852000
3837,4350.013922106000
3838,4350.871384355000
3839,4351.952516633000
3840,4353.700189732000
3841,4354.220757625000
3842,4354.724596591000
3843,4355.893110782000
3844,4356.482766408000
3845,4357.587591693000
3846,4358.755643133000
3847,4359.500185597000
3848,4361.191076818000
3849,4361.486734505000
3850,4362.761583186000
3851,4363.525581319000
3852,4364.546908846000
3853,4365.671997009000
3854,4366.527307543000
3855,4367.000511849000
3856,4367.711048430000
3857,4369.537964927000
3858,4370.734627510000
3859,4371.362633022000
3860,4372.227906507000
3861,4373.433178291000
3862,4373.863804411000
3863,4374.695096161000
3864,4376.083223911000
3865,4376.982953296000
3866,4377.768463362000
3867,4379.103315875000
3868,4379.759864529000
3869,4381.091028310000
3870,4382.125949499000
3871,4382.875748523000
3872,4383.466427318000
3873,4384.419601139000
3874,4385.579886329000
3875,4386.083678707000
3876,4387.756260026000
3877,4389.029478392000
3878,4389.719630869000
3879,4390.351108275000
3880,4391.021213067000
3881,4392.574337675000
3882,4393.358662553000
3883,4394.028511126000
3884,4395.060893844000
3885,4395.951097931000
3886,4397.223222686000
3887,4398.451719633000
3888,4399.177467304000
3889,4400.270180040000
3890,4401.175471549000
3891,4401.533574080000
3892,4402.808234517000
3893,4403.239569923000
3894,4405.218604640000
3895,4405.832303994000
3896,4406.706876416000
3897,4407.973180940000
3898,4408.623707863000
3899,4409.666097134000
3900,4410.491141982000
3901,4411.715201531000
3902,4412.237247491000
3903,4413.216561164000
3904,4413.934044512000
3905,4415.850961826000
3906,4416.593999029000
3907,4417.580116976000
3908,4418.241556471000
3909,4418.971524791000
3910,4419.922457573000
3911,4421.141217995000
3912,4421.904701206000
3913,4422.790749621000
3914,4424.339666554000
3915,4425.244909575000
3916,4425.495648733000
3917,4427.164720657000
3918,4428.073175843000
3919,4428.881802432000
3920,4429.488009567000
3921,4430.247448793000
3922,4431.424340483000
3923,4432.575627455000
3924,4434.029253196000
3925,4434.779104837000
3926,4435.529083293000
3927,4436.423737984000
3928,4437.394173678000
3929,4437.976869629000
3930,4439.557560714000
3931,4440.107585509000
3932,4441.064996265000
3933,4441.984948578000
3934,4443.365941871000
3935,4444.564424110000
3936,4445.238338541000
3937,4445.772758249000
3938,4447.263096017000
3939,4447.732962462000
3940,4448.301901069000
3941,4449.635268127000
3942,4451.098120800000
3943,4452.188083705000
3944,4452.680702067000
3945,4453.734551271000
3946,4454.462905440000
3947,4455.762657973000
3948,4456.703250192000
3949,4457.245826340000
3950,4458.188749333000
3951,4459.171279017000
3952,4460.548529288000
3953,4461.404140478000
3954,4462.734622195000
3955,4463.647648067000
3956,4464.038523257000
3957,4464.812716128000
3958,4465.805997569000
3959,4467.228532885000
3960,4467.739817015000
3961,4469.170662737000
3962,4469.978032832000
3963,4471.361757252000
3964,4471.550195590000
3965,4472.959272018000
3966,4474.186277577000
3967,4474.317091779000
3968,4475.801110932000
3969,4476.246519158000
3970,4477.015857063000
3971,4479.269423276000
3972,4479.730664772000
3973,4480.533629739000
3974,4481.410040221000
3975,4482.366885689000
3976,4483.238277467000
3977,4484.123623369000
3978,4485.052226104000
3979,4486.327219163000
3980,4487.084191428000
3981,4488.070667249000
3982,4489.240895548000
3983,4490.295506996000
3984,4491.218481252000
3985,4492.008277880000
3986,4492.638034669000
3987,4493.533634735000
3988,4494.493755902000
3989,4495.810018030000
3990,4496.893451767000
3991,4498.107112046000
3992,4498.778394073000
3993,4499.585223107000
3994,4500.164602396000
3995,4501.627186644000
3996,4502.673855554000
3997,4503.329854346000
3998,4503.715555681000
3999,4505.458867094000
4000,4506.311496729000
4001,4507.745182883000
4002,4508.211436900000
4003,4509.371444647000
4004,4509.943668937000
4005,4511.040014029000
4006,4511.462718597000
4007,4512.809991107000
4008,4514.077139589000
4009,4515.191306765000
4010,4516.089845214000
4011,4516.365671041000
4012,4518.275389222000
4013,4518.584679214000
4014,4519.574800020000
4015,4520.538555009000
4016,4521.475485153000
4017,4522.144077728000
4018,4523.237464379000
4019,4524.973397158000
4020,4525.790882297000
4021,4526.348586359000
4022,4527.353633124000
4023,4527.943893545000
4024,4529.069234592000
4025,4530.025233174000
4026,4531.318968338000
4027,4531.643575987000
4028,4533.297976471000
4029,4534.135598245000
4030,4534.935556005000
4031,4535.907562518000
4032,4537.252568547000
4033,4537.806098344000
4034,4538.508935088000
4035,4539.188862923000
4036,4540.347726623000
4037,4542.129666251000
4038,4542.620486098000
4039,4543.746922274000
4040,4544.720271321000
4041,4545.263343636000
4042,4546.141207421000
4043,4547.593415369000
4044,4547.938636006000
4045,4549.281071828000
4046,4550.068688879000
4047,4550.979693585000
4048,4552.321926161000
4049,4553.536850281000
4050,4554.197951051000
4051,4554.959391487000
4052,4555.595473599000
4053,4556.891310536000
4054,4557.533974071000
4055,4558.396623828000
4056,4560.215941098000
4057,4560.999833506000
4058,4561.629346602000
4059,4562.596817089000
4060,4563.416046270000
4061,4564.815955842000
4062,4565.416958272000
4063,4566.253326081000
4064,4567.121450991000
4065,4567.941686478000
4066,4569.615770295000
4067,4570.433329175000
4068,4571.457898784000
4069,4572.249860419000
4070,4573.246173187000
4071,4573.924130512000
4072,4574.297621384000
4073,4576.189954392000
4074,4576.793917800000
4075,4577.859111431000
4076,4578.927025832000
4077,4579.956917854000
4078,4580.717084505000
4079,4581.894187213000
4080,4582.568249086000
4081,4583.673687922000
4082,4584.380768499000
4083,4584.977258165000
4084,4586.207762605000
4085,4587.674877079000
4086,4588.977914221000
4087,4589.643449489000
4088,4589.748811534000
4089,4591.204146513000
4090,4592.049309089000
4091,4593.159791573000
4092,4593.836891986000
4093,4594.787190560000
4094,4596.263664401000
4095,4596.829908459000
4096,4597.820812342000
4097,4599.373672440000
4098,4599.907579439000
4099,4600.630054114000
4100,4601.602961817000
4101,4602.256123514000
4102,4603.209690546000
4103,4604.641681401000
4104,4605.883451694000
4105,4606.462472402000
4106,4607.753032587000
4107,4608.216380946000
4108,4609.224160777000
4109,4610.084231646000
4110,4611.484674459000
4111,4612.028597459000
4112,4612.788854014000
4113,4613.684307641000
4114,4615.536616092000
4115,4616.222300662000
4116,4616.958582780000
4117,4618.107678910000
4118,4618.767170619000
4119,4619.465593895000
4120,4620.544365613000
4121,4621.348279218000
4122,4622.819323121000
4123,4623.805611945000
4124,4624.726278754000
4125,4625.409262502000
4126,4626.342985701000
4127,4627.790229823000
4128,4628.463443403000
4129,4628.974234757000
4130,4629.888782939000
4131,4631.226406989000
4132,4631.762401044000
4133,4633.564438992000
4134,4634.307105419000
4135,4635.357160887000
4136,4636.028343961000
4137,4636.392280749000
4138,4637.792071979000
4139,4638.748153748000
4140,4639.715380823000
4141,4640.561739731000
4142,4641.758272380000
4143,4642.685758177000
4144,4643.751735864000
4145,4644.753105528000
4146,4645.362987352000
4147,4646.739486074000
4148,4647.117263732000
4149,4648.112608175000
4150,4648.564886817000
4151,4650.614330328000
4152,4651.664121146000
4153,4652.088399129000
4154,4653.119156055000
4155,4654.068949600000
4156,4654.947323958000
4157,4655.721560896000
4158,4656.922418573000
4159,4657.820890195000
4160,4658.394949958000
4161,4659.918687611000
4162,4660.563963934000
4163,4662.080004603000
4164,4662.945890919000
4165,4663.505025594000
4166,4664.322897244000
4167,4665.141375953000
4168,4666.090798753000
4169,4667.424428268000
4170,4668.055177752000
4171,4669.829513522000
4172,4670.350631746000
4173,4671.032106499000
4174,4671.877847965000
4175,4673.282690521000
4176,4674.126716049000
4177,4674.741639863000
4178,4675.727566686000
4179,4676.334095816000
4180,4677.930219147000
4181,4679.087491041000
4182,4680.088468859000
4183,4680.606397111000
4184,4681.604890747000
4185,4682.648662425000
4186,4683.021291067000
4187,4684.186914790000
4188,4685.407789640000
4189,4686.708155146000
4190,4687.072177975000
4191,4688.252603006000
4192,4689.505062437000
4193,4690.178840007000
4194,4691.296768789000
4195,4691.862100093000
4196,4692.866432862000
4197,4693.939417293000
4198,4694.173942795000
4199,4696.095849873000
4200,4697.354147472000
4201,4697.774403761000
4202,4698.924504209000
4203,4699.497252231000
4204,4700.158603281000
4205,4701.842587035000
4206,4702.437645696000
4207,4703.015173841000
4208,4704.338118406000
4209,4705.482138783000
4210,4706.468570903000
4211,4707.187171952000
4212,4708.595427452000
4213,4709.332678157000
4214,4709.944940346000
4215,4710.552242005000
4216,4711.691980185000
4217,4712.777797476000
4218,4714.247723107000
4219,4714.997962825000
4220,4715.952621729000
4221,4716.660239219000
4222,4717.733401081000
4223,4718.529894767000
4224,4719.595704167000
4225,4720.386694376000
4226,4721.537540938000
4227,4721.954561819000
4228,4723.234934939000
4229,4724.996421878000
4230,4725.487196575000
4231,4726.271143853000
4232,4726.949295827000
4233,4728.211604352000
4234,4728.750507230000
4235,4729.661501548000
4236,4730.962714324000
4237,4732.021907045000
4238,4733.193764940000
4239,4733.844098700000
4240,4734.527817833000
4241,4736.044923936000
4242,4736.596840064000
4243,4737.784035549000
4244,4738.432582515000
4245,4738.793733317000
4246,4740.332565970000
4247,4741.721885804000
4248,4742.414037310000
4249,4743.717920628000
4250,4744.421811485000
4251,4744.996853270000
4252,4745.842419031000
4253,4746.839593745000
4254,4748.335806689000
4255,4748.700881129000
4256,4749.728100218000
4257,4751.215949060000
4258,4751.682732579000
4259,4753.084026102000
4260,4753.918835840000
4261,4754.589564976000
4262,4755.588948859000
4263,4756.356140489000
4264,4757.222671632000
4265,4757.970669573000
4266,4760.158590209000
4267,4760.441048060000
4268,4761.516430763000
4269,4761.983993808000
4270,4763.158188507000
4271,4764.275424407000
4272,4764.998476803000
4273,4765.803255385000
4274,4766.884818058000
4275,4767.868858831000
4276,4768.726470930000
4277,4770.256497158000
4278,4770.891284039000
4279,4772.057494829000
4280,4772.644938936000
4281,4773.439797772000
4282,4774.056619725000
4283,4775.395711249000
4284,4776.429201253000
4285,4777.635676984000
4286,4778.374124696000
4287,4779.596151378000
4288,4780.479123091000
4289,4780.708587502000
4290,4782.356874432000
4291,4783.343224125000
4292,4783.714516795000
4293,4784.640967679000
4294,4785.525415336000
4295,4787.252675346000
4296,4788.152570124000
4297,4788.999015740000
4298,4789.698347934000
4299,4790.733815869000
4300,4791.291170821000
4301,4792.408824019000
4302,4793.347319652000
4303,4794.286764715000
4304,4795.780117832000
4305,4796.352903432000
4306,4797.097933598000
4307,4798.420841863000
4308,4799.673211404000
4309,4800.097767615000
4310,4800.671002186000
4311,4802.188369510000
4312,4802.377850870000
4313,4803.704592678000
4314,4805.072216480000
4315,4806.371973580000
4316,4806.921270593000
4317,4807.541012033000
4318,4808.604499169000
4319,4809.346880320000
4320,4810.531881343000
4321,4811.632288845000
4322,4812.160772204000
4323,4813.045552124000
4324,4814.681559818000
4325,4815.324276549000
4326,4816.451758257000
4327,4817.232875408000
4328,4818.240133484000
4329,4819.028426196000
4330,4819.754628169000
4331,4820.210030016000
4332,4822.221164873000
4333,4822.905726969000
4334,4824.137537481000
4335,4824.678397755000
4336,4825.736295502000
4337,4826.494341215000
4338,4827.767321264000
4339,4828.337946621000
4340,4829.386309919000
4341,4830.136823558000
4342,4831.185693209000
4343,4832.224866731000
4344,4833.663263959000
4345,4834.665341190000
4346,4835.144026610000
4347,4835.951966776000
4348,4836.608965379000
4349,4838.026709907000
4350,4838.660483731000
4351,4839.647158112000
4352,4841.064723647000
4353,4842.043504688000
4354,4842.585412400000
4355,4843.621336001000
4356,4844.699612969000
4357,4845.696734419000
4358,4846.657760144000
4359,4846.916049335000
4360,4848.107405391000
4361,4848.885041904000
4362,4850.871518792000
4363,4851.468722998000
4364,4852.001065083000
4365,4853.425815432000
4366,4854.027006706000
4367,4854.574296103000
4368,4855.718462364000
4369,4856.921830079000
4370,4857.815380260000
4371,4858.604172218000
4372,4859.680531624000
4373,4860.809330726000
4374,4862.076654388000
4375,4862.359349646000
4376,4863.760153920000
4377,4864.191948668000
4378,4865.055351274000
4379,4866.071578272000
4380,4866.954021269000
4381,4868.588327039000
4382,4869.466636286000
4383,4870.517253832000
4384,4870.696564723000
4385,4871.705539530000
4386,4873.193181376000
4387,4873.818446227000
4388,4874.789996783000
4389,4875.237660837000
4390,4876.743142327000
4391,4877.725299568000
4392,4878.629005583000
4393,4880.058127359000
4394,4880.609661002000
4395,4881.311012342000
4396,4882.304462235000
4397,4882.890785936000
4398,4883.927414232000
4399,4885.362074724000
4400,4886.270478880000
4401,4887.198480647000
4402,4888.175610835000
4403,4888.908079345000
4404,4890.214451318000
4405,4890.627756889000
4406,4891.783056076000
4407,4892.934979043000
4408,4893.388337636000
4409,4893.963169530000
4410,4895.963739546000
4411,4896.957746691000
4412,4897.650781298000
4413,4898.457291766000
4414,4899.161200689000
4415,4900.429563378000
4416,4900.742881746000
4417,4902.307209903000
4418,4902.821632069000
4419,4904.228632937000
4420,4905.142489081000
4421,4906.098238142000
4422,4906.699541974000
4423,4908.330089351000
4424,4908.913521445000
4425,4909.624111715000
4426,4910.245081667000
4427,4911.291910102000
4428,4912.451308936000
4429,4913.660637618000
4430,4914.792645832000
4431,4915.700240690000
4432,4916.332164479000
4433,4917.230780505000
4434,4917.807535043000
4435,4919.487036337000
4436,4919.889325052000
4437,4920.840430544000
4438,4921.970590628000
4439,4922.718991374000
4440,4924.317098251000
4441,4925.077606689000
4442,4925.795026681000
4443,4926.727642210000
4444,4927.597951291000
4445,4928.526064803000
4446,4928.957136246000
4447,4930.240318443000
4448,4932.036812774000
4449,4932.600670526000
4450,4933.068125844000
4451,4934.352289122000
4452,4935.200994250000
4453,4936.133949524000
4454,4937.207162986000
4455,4937.770365698000
4456,4938.753815526000
4457,4939.641724785000
4458,4940.852294862000
4459,4942.135528578000
4460,4942.976896464000
4461,4943.977866732000
4462,4944.641603022000
4463,4945.186898518000
4464,4946.119253477000
4465,4947.500490322000
4466,4948.389808797000
4467,4949.085915385000
4468,4950.615812590000
4469,4951.502384929000
4470,4951.878797918000
4471,4953.200555668000
4472,4954.255067680000
4473,4954.976576379000
4474,4955.822259816000
4475,4956.466055279000
4476,4957.331889630000
4477,4959.028989321000
4478,4960.163928407000
4479,4960.758090265000
4480,4961.688462945000
4481,4962.261952448000
4482,4963.526118618000
4483,4964.307031405000
4484,4964.925235090000
4485,4966.633216270000
4486,4966.868645587000
4487,4968.394640927000
4488,4968.836094655000
4489,4970.479982679000
4490,4971.339245556000
4491,4971.824996150000
4492,4972.713491617000
4493,4973.711578032000
4494,4974.430478147000
4495,4975.310997141000
4496,4976.964034078000
4497,4977.755154087000
4498,4978.847855754000
4499,4979.580892327000
4500,4980.118762529000
4501,4981.192703747000
4502,4982.512361526000
4503,4983.225027315000
4504,4983.979975830000
4505,4984.568543575000
4506,4986.252566836000
4507,4987.187900983000
4508,4988.191597307000
4509,4988.905166591000
4510,4990.345480286000
4511,4990.449701819000
4512,4991.214774409000
4513,4992.379462341000
4514,4993.495748984000
4515,4994.632742172000
4516,4995.879247705000
4517,4996.220820877000
4518,4997.396150709000
4519,4998.370030196000
4520,4999.329681373000
4521,5000.234316933000
4522,5000.834381432000
4523,5001.889773627000
4524,5002.854002890000
4525,5003.484944378000
4526,5005.495907488000
4527,5006.208381106000
4528,5006.788558806000
4529,5007.485982920000
4530,5008.626199656000
4531,5009.229044117000
4532,5010.811172546000
4533,5010.933198106000
4534,5012.396833740000
4535,5013.533605873000
4536,5014.238442054000
4537,5015.357927938000
4538,5016.192546914000
4539,5017.347756568000
4540,5018.084913546000
4541,5018.939831850000
4542,5019.395831473000
4543,5020.352759395000
4544,5022.203022984000
4545,5022.834526019000
4546,5023.904889142000
4547,5024.725752596000
4548,5025.730993594000
4549,5026.185476882000
4550,5027.221563709000
4551,5028.537886821000
4552,5029.216956939000
4553,5030.026936940000
4554,5030.967858187000
4555,5032.399063541000
4556,5033.166566080000
4557,5034.550361163000
4558,5035.013416409000
4559,5035.523058437000
4560,5036.841667107000
4561,5037.500692757000
4562,5038.324319635000
4563,5039.621887453000
4564,5041.041398994000
4565,5041.798034522000
4566,5042.492149716000
4567,5043.015445394000
4568,5044.656791091000
4569,5045.467130480000
4570,5045.941675502000
4571,5046.997617429000
4572,5047.863086182000
4573,5048.790228820000
4574,5050.308459699000
4575,5051.106699534000
4576,5052.279310473000
4577,5052.772155289000
4578,5053.712365320000
4579,5054.434547343000
4580,5055.192672473000
4581,5056.605813079000
4582,5057.589996236000
4583,5058.345409417000
4584,5059.439905819000
4585,5060.559080915000
4586,5061.326249329000
4587,5062.168472727000
4588,5063.182715937000
4589,5064.333813617000
4590,5064.628972967000
4591,5065.480124961000
4592,5066.576539185000
4593,5068.384815239000
4594,5069.095935944000
4595,5069.675544138000
4596,5070.868551266000
4597,5071.249797277000
4598,5072.410372661000
4599,5073.482256177000
4600,5074.356062044000
4601,5074.911470243000
4602,5076.598637948000
4603,5077.152989531000
4604,5078.001109183000
4605,5079.612726167000
4606,5080.123622144000
4607,5081.130097771000
4608,5081.694344430000
4609,5082.317781512000
4610,5083.769848919000
4611,5084.387439341000
4612,5085.944230788000
4613,5086.999761578000
4614,5087.532668938000
4615,5088.598901322000
4616,5089.178093913000
4617,5090.345876812000
4618,5091.262957882000
4619,5092.401941911000
4620,5092.837760452000
4621,5093.668880111000
4622,5095.086913061000
4623,5096.637933186000
4624,5096.959423854000
4625,5097.814429759000
4626,5098.956789006000
4627,5099.610743038000
4628,5100.491462416000
4629,5101.034063049000
4630,5102.645948615000
4631,5103.728341253000
4632,5104.418093047000
4633,5105.638635527000
4634,5106.052225950000
4635,5107.385740123000
4636,5108.447770149000
4637,5108.959096698000
4638,5109.838982090000
4639,5110.806041672000
4640,5111.503124654000
4641,5113.010157222000
4642,5113.946042880000
4643,5115.372842952000
4644,5115.726762098000
4645,5116.560557464000
4646,5117.025993416000
4647,5118.533838769000
4648,5119.365669162000
4649,5120.240023466000
4650,5121.083490156000
4651,5122.454781410000
4652,5123.302893479000
4653,5124.061784987000
4654,5125.253686757000
4655,5126.279118015000
4656,5126.729993292000
4657,5127.741716960000
4658,5128.681624974000
4659,5128.964483859000
4660,5131.043898974000
4661,5132.007167839000
4662,5132.683137054000
4663,5133.306575990000
4664,5134.663043880000
4665,5135.171964074000
4666,5136.129936082000
4667,5137.206291398000
4668,5138.042957957000
4669,5139.121530962000
4670,5139.679125650000
4671,5141.096623937000
4672,5142.447907865000
4673,5142.902032221000
4674,5143.933700534000
4675,5144.587752602000
4676,5145.480449174000
4677,5146.149645920000
4678,5147.562791840000
4679,5148.253527357000
4680,5149.768260281000
4681,5150.709614962000
4682,5151.141849588000
4683,5152.186214623000
4684,5152.953127295000
4685,5154.656845439000
4686,5154.899143798000
4687,5155.493362582000
4688,5156.509447328000
4689,5157.819065556000
4690,5158.954824001000
4691,5160.057736252000
4692,5160.852779928000
4693,5161.605392920000
4694,5162.587186685000
4695,5163.060164467000
4696,5164.102312022000
4697,5165.306771507000
4698,5166.191972909000
4699,5167.483594402000
4700,5167.990828057000
4701,5169.070194564000
4702,5170.291516087000
4703,5171.235927500000
4704,5171.585481170000
4705,5172.801688877000
4706,5173.675024556000
4707,5174.359901137000
4708,5175.093122775000
4709,5177.237132249000
4710,5177.609630023000
4711,5178.752194620000
4712,5179.202606392000
4713,5180.106626203000
4714,5181.189792409000
4715,5182.130914017000
4716,5182.998826329000
4717,5183.950307013000
4718,5184.685795032000
4719,5186.355746810000
4720,5186.709472601000
4721,5187.887847767000
4722,5189.076719614000
4723,5189.859588664000
4724,5190.355291128000
4725,5191.126801598000
4726,5192.046486957000
4727,5193.404415344000
4728,5194.707488902000
4729,5195.159163854000
4730,5196.707324199000
4731,5197.117498332000
4732,5197.718324177000
4733,5199.223858199000
4734,5199.776329229000
4735,5200.961311213000
4736,5201.555843874000
4737,5202.457989722000
4738,5203.521216950000
4739,5205.099606997000
4740,5205.900595705000
4741,5206.633161680000
4742,5207.215066682000
4743,5208.288522939000
4744,5209.138239302000
4745,5210.010911049000
4746,5210.808218700000
4747,5212.419404470000
4748,5213.316674242000
4749,5213.896943192000
4750,5214.775252558000
4751,5216.054491352000
4752,5216.932009339000
4753,5217.650795322000
4754,5218.691413008000
4755,5219.057877219000
4756,5220.220855174000
4757,5221.422951323000
4758,5222.858787673000
4759,5223.434428938000
4760,5224.457463497000
4761,5225.256065097000
4762,5226.148424105000
4763,5226.351540381000
4764,5228.183098672000
4765,5229.198557199000
4766,5229.241811259000
4767,5230.897209709000
4768,5231.815083588000
4769,5232.884620193000
4770,5233.658115095000
4771,5234.640289889000
4772,5235.574735166000
4773,5236.300461229000
4774,5236.957439365000
4775,5237.801695402000
4776,5239.192789208000
4777,5240.607636041000
4778,5241.502825460000
4779,5241.822720416000
4780,5242.792985389000
4781,5243.882548869000
4782,5244.845451001000
4783,5245.755732518000
4784,5246.279250857000
